STATION,DATE,REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HeavyFog,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,TStorms,WindEquipmentChangeDate
72208013880,2010-07-13T13:08:00,FM-16,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,77,81,,,,,89,,SCT:04 16 BKN:07 60,29.92,8.00,78,150,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10307/13/10 13:08:02 SPECI KCHS 131808Z 15007KT 8SM SCT016 BKN060 27/25 A2997 RMK AO2 TSE03 TS MOV NE (WD),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-07-14T15:56:00,SY-MT,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,80,89,T,-RA:02 |RA |RA,+0.01,5,75,29.98,SCT:04 23 BKN:07 37,29.94,8.00,82,170,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN088AAXX  14214 72208 11562 61709 10317 20267 30140 40154 55005 69907 761// 92056 555 91421;MET16907/14/10 15:56:02 METAR KCHS 142056Z 17009KT 8SM -RA SCT023CB BKN037 32/27 A2999 RMK AO2 TSB09E32RAB50 SLP154 CB N-E MOV STNRY TS DSPTD P0000 60000 T03170267 55005 (AWS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-07-20T14:38:00,FM-16,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.13,75,84,0.12,-RA:02 |RA |RA,,,74,,FEW:02 13 BKN:07 33 BKN:07 44,30.08,3.00,78,150,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11407/20/10 14:38:02 SPECI KCHS 201938Z 15007G21KT 3SM -RA FEW013 BKN033 BKN044 29/24 A3013 RMK AO2 RAB29 P0012 (KPL),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-07-23T13:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.09,76,91,0.00,,,,61,30.08,,30.04,8.00,80,160,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09407/23/10 13:56:02 METAR KCHS 231856Z 16008KT 8SM CLR 33/24 A3009 RMK AO2 SLP187 T03280244 (WD),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-07-24T12:56:00,SY-MT,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11,77,91,0.00,,+0.03,6,64,30.11,SCT:04 36,30.06,10.00,81,170,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN092AAXX  24184 72208 32666 41713 10328 20250 30180 40196 56010 91756 333 10339 20267 555 92418;MET11707/24/10 12:56:02 METAR KCHS 241756Z 17013KT 10SM SCT036 33/25 A3011 RMK AO2 SLP196 T03280250 10339 20267 56010 (JRS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-07-27T13:44:00,FM-16,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,79,90,,TS:7 |TS |TS,,,71,,SCT:04 29,30.01,10.00,82,160,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11807/27/10 13:44:02 SPECI KCHS 271844Z 16009KT 10SM TS SCT029CB 32/26 A3006 RMK AO2 TSB39 OCNL LTGICCG S TS S STNRY (WD),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-07-30T14:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.85,77,89,0.00,,,,68,29.85,OVC:08 35,29.80,9.00,80,150,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09807/30/10 14:56:02 METAR KCHS 301956Z 15009KT 9SM OVC035 32/25 A2985 RMK AO2 SLP107 T03170250 (AWS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-07-31T17:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,73,83,0.00,,,,72,29.88,SCT:04 27,29.84,9.00,76,150,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09807/31/10 17:56:02 METAR KCHS 312256Z 15009KT 9SM SCT027 28/23 A2989 RMK AO2 SLP120 T02830228 (WRB),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-02T13:05:00,FM-16,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,75,88,,,,,66,,SCT:04 24 SCT:04 29 BKN:07 39,29.99,10.00,79,150,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09008/02/10 13:05:02 SPECI KCHS 021805Z 15008KT 10SM SCT024 SCT029 BKN039 31/24 A3004 RMK AO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-02T15:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,76,90,0.00,,+0.02,6,63,30.02,FEW:02 30 SCT:04 100,29.98,10.00,80,150,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11208/02/10 15:56:02 METAR KCHS 022056Z 15008KT 10SM FEW030 SCT100 32/24 A3003 RMK AO2 SLP167 T03220244 56006 (AWS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-02T16:00:00,FM-12,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,90,,,+0.02,6,63,30.02,,29.98,9.94,80,150,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN076AAXX  02214 72208 32566 41508 10322 20244 30153 40167 56006 92056 555 90221;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-03T12:56:00,SY-MT,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08,75,90,0.00,,+0.04,8,62,30.08,BKN:07 37 BKN:07 48,30.03,10.00,79,150,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN092AAXX  03184 72208 32666 61506 10322 20239 30170 40185 58012 91756 333 10328 20283 555 90318;MET12308/03/10 12:56:02 METAR KCHS 031756Z 15006KT 10SM BKN037 BKN048 32/24 A3008 RMK AO2 SLP185 T03220239 10328 20283 58012 (WD),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-03T13:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07,74,91,0.00,,,,57,30.06,FEW:02 37,30.02,10.00,79,160,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09808/03/10 13:56:02 METAR KCHS 031856Z 16009KT 10SM FEW037 33/23 A3007 RMK AO2 SLP181 T03280233 (WD),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-03T14:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06,75,90,0.00,,,,62,30.06,SCT:04 40,30.01,10.00,79,160,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09808/03/10 14:56:02 METAR KCHS 031956Z 16010KT 10SM SCT040 32/24 A3006 RMK AO2 SLP178 T03220239 (WD),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-04T11:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,76,89,0.00,,,,65,30.03,FEW:02 35,29.99,10.00,80,150,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09808/04/10 11:56:02 METAR KCHS 041656Z 15007KT 10SM FEW035 32/24 A3004 RMK AO2 SLP171 T03170244 (WD),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-04T14:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,75,91,0.00,,,,59,29.97,SCT:04 40,29.93,10.00,79,170,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10208/04/10 14:56:02 METAR KCHS 041956Z 17011G17KT 10SM SCT040 33/24 A2998 RMK AO2 SLP150 T03280239 (AWS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-04T15:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,75,90,0.00,,+0.06,6,62,29.97,FEW:02 38 SCT:04 45,29.92,10.00,79,170,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11208/04/10 15:56:02 METAR KCHS 042056Z 17009KT 10SM FEW038 SCT045 32/24 A2997 RMK AO2 SLP148 T03220239 56019 (AWS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-04T16:00:00,FM-12,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,90,,,+0.06,6,62,29.97,,29.92,9.94,79,170,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN076AAXX  04214 72208 32666 41709 10322 20239 30133 40148 56019 92056 555 90421;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-04T16:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,73,89,0.00,,,,59,29.95,FEW:02 38,29.91,10.00,78,170,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09908/04/10 16:56:02 METAR KCHS 042156Z 17010KT 10SM FEW038 32/23 A2996 RMK AO2 SLP143 T03170228 (AWS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-07T15:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.87,75,88,0.00,,+0.04,6,66,29.86,SCT:04 35,29.82,9.00,79,150,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10408/07/10 15:56:02 METAR KCHS 072056Z 15007KT 9SM SCT035 31/24 A2987 RMK AO2 SLP112 T03110239 56013 (WRB),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-07T16:00:00,FM-12,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,88,,,+0.04,6,66,29.86,,29.82,8.70,79,150,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN076AAXX  07214 72208 32664 41507 10311 20239 30099 40112 56013 92056 555 90721;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-07T16:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.87,76,87,0.00,,,,70,29.87,SCT:04 38,29.82,8.00,79,150,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09808/07/10 16:56:02 METAR KCHS 072156Z 15007KT 8SM SCT038 31/24 A2987 RMK AO2 SLP114 T03060244 (WRB),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-07T17:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,74,85,0.00,,,,70,29.88,FEW:02 40,29.83,9.00,77,160,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12108/07/10 17:56:02 METAR KCHS 072256Z 16009KT 9SM FEW040 29/23 A2988 RMK AO2 SLP118 CB DSNT NE TCU DSNT NW T02940233 (WRB),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-10T11:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,77,91,0.00,,,,64,30.03,FEW:02 34 SCT:04 60,29.98,10.00,81,160,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10508/10/10 11:56:02 METAR KCHS 101656Z 16009KT 10SM FEW034 SCT060 33/25 A3003 RMK AO2 SLP170 T03280250 (WD),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-10T16:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,73,90,0.00,,,,58,29.97,FEW:02 39,29.92,10.00,78,170,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09908/10/10 16:56:02 METAR KCHS 102156Z 17010KT 10SM FEW039 32/23 A2997 RMK AO2 SLP149 T03220228 (AWS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-15T14:48:00,FM-16,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,75,81,,TS:7 |TS |TS,,,84,,FEW:02 10 SCT:04 23 BKN:07 80,29.91,10.00,77,160,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET14008/15/10 14:48:02 SPECI KCHS 151948Z 16009KT 10SM TS FEW010 SCT023CB BKN080 27/24 A2996 RMK AO2 TSB10 OCNL LTGCIC S-SW TS S-SW MOV W $ (JRS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-15T14:54:00,FM-16,6,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,75,81,,,,,84,,FEW:02 10 SCT:04 23 BKN:07 80,29.90,10.00,77,150,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12908/15/10 14:54:02 SPECI KCHS 151954Z 15007KT 10SM FEW010 SCT023CB BKN080 27/24 A2995 RMK AO2 TSB10E52 TS DSIPTD VCSH $ FIBI (JRS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-15T14:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,76,81,0.00,,,,85,29.95,FEW:02 10 SCT:04 23 BKN:07 80,29.90,10.00,77,150,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET13908/15/10 14:56:02 METAR KCHS 151956Z 15007KT 10SM FEW010 SCT023 BKN080 27/24 A2995 RMK AO2 TSB10E52 SLP141 TS DSIPTD VCSH T02720244 $ (JRS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-17T12:41:00,FM-16,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,79,84,T,-RA:02 |RA |RA,,,84,,BKN:07 21 BKN:07 29,30.00,9.00,80,170,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10308/17/10 12:41:02 SPECI KCHS 171741Z 17006KT 9SM -RA BKN021 BKN029 29/26 A3005 RMK AO2 RAB37 P0000 (WD),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-17T12:52:00,FM-16,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,79,82,0.03,+RA:02 BR:1 |RA |RA,,,89,,FEW:02 4 BKN:07 19 OVC:08 27,30.00,2.00,80,160,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11308/17/10 12:52:02 SPECI KCHS 171752Z 16009KT 2SM +RA BR FEW004 BKN019 OVC027 28/26 A3005 RMK AO2 RAB37 P0003 (WD),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-17T12:54:00,FM-16,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,79,82,0.08,+RA:02 BR:1 |RA |RA,,,89,,FEW:02 4 BKN:07 19 OVC:08 27,30.00,1.50,80,150,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11708/17/10 12:54:02 SPECI KCHS 171754Z 15007KT 1 1/2SM +RA BR FEW004 BKN019 OVC027 28/26 A3005 RMK AO2 RAB37 P0008 (WD),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-17T12:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05,78,81,0.17,+RA:02 BR:1 |RA |RA,+0.01,7,91,30.05,SCT:04 4 BKN:07 19 OVC:08 30,30.00,1.00,79,150,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET15408/17/10 12:56:02 METAR KCHS 171756Z 15006KT 1SM +RA BR SCT004 BKN019 OVC030 27/26 A3005 RMK AO2 RAB37 SLP175 P0011 60030 T02720256 10300 20261 57005 (WD),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-17T13:00:00,FM-12,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,81,,||RA,+0.01,7,91,30.05,,30.00,0.99,79,150,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN110AAXX  17184 72208 11216 81506 10272 20256 30160 40175 57005 60081 765// 91756 333 10300 20261 96010 555 91718;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-17T15:56:00,SY-MT,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,78,87,0.00,,+0.04,6,75,30.01,FEW:02 43 SCT:04 80,29.96,10.00,80,150,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN082AAXX  17214 72208 12666 41509 10306 20256 30146 40162 56013 60037 92056 555 91721;MET13208/17/10 15:56:02 METAR KCHS 172056Z 15009KT 10SM FEW043 SCT080 31/26 A3001 RMK AO2 RAE1959 SLP162 P0000 60013 T03060256 56013 (AWS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-17T16:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,78,86,0.00,,,,77,30.00,FEW:02 43 SCT:04 90,29.96,10.00,80,150,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10608/17/10 16:56:02 METAR KCHS 172156Z 15009KT 10SM FEW043 SCT090 30/26 A3001 RMK AO2 SLP160 T03000256 (AWS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-17T17:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,77,84,0.00,,,,80,30.01,FEW:02 24,29.96,10.00,79,150,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09908/17/10 17:56:02 METAR KCHS 172256Z 15007KT 10SM FEW024 29/25 A3001 RMK AO2 SLP162 T02890250 (AWS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-20T14:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.90,78,83,T,TS:7 |TS |TS,,,85,29.90,FEW:02 12 BKN:07 25 OVC:08 36,29.85,8.00,79,160,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET16808/20/10 14:56:02 METAR KCHS 201956Z 16007KT 8SM TS FEW012 BKN025CB OVC036 28/26 A2990 RMK AO2 TSB27RAB15E38 SLP125 OCNL LTGIC SE-W TS SE-W MOV SE P0000 T02830256 (AWS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-25T10:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,74,86,0.00,,,,67,29.96,FEW:02 24,29.91,9.00,78,150,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09708/25/10 10:56:02 METAR KCHS 251556Z 15008KT 9SM FEW024 30/23 A2996 RMK AO2 SLP145 T03000233 (WD),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-25T13:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93,72,88,0.00,,,,59,29.93,BKN:07 40 OVC:08 55,29.88,10.00,77,150,21,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10808/25/10 13:56:02 METAR KCHS 251856Z 15008G18KT 10SM BKN040 OVC055 31/22 A2993 RMK AO2 SLP134 T03110222 (WD),,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2010-08-31T17:56:00,FM-15,7,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,70,85,0.00,,,,61,30.11,,30.07,9.00,75,160,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09508/31/10 17:56:02 METAR KCHS 312256Z 16007KT 9SM CLR 29/21 A3012 RMK AO2 SLP197 T02940211 (AWS),,,,,,,,,,,,,,,,,,,,,,,,,,,,
