72208013880,2000-02-19T09:00:00,SY-MT,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.12,61,64,0,,0.06,8,90,30.11,,30,6.96,62,230,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN085AAXX  19144 72208 32966 02213 10228 20161 30160 40176 58022 91756 333 102-99 -8IUU Q;MET066KCHS 191356Z 23009KT 7SM CLR 18/16 A3012 RMK AO2 SLP198 T01780161;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-02-19T09:56:00,FM-15,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11,61,66,,,-0.03,0,83,30.11,,,8,,230,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET079KCHS 191456Z COR 23012KT 8SM SCT010 19/16 A3011 RMK AO2 SLP197 T01940161 50011;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-02-19T10:00:00,SY-MT,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.11,61,67,0,,-0.03,0,81,30.11,,30.06,7.95,63,230,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN076AAXX  19154 72208 35462 42312 10194 20161 30180 40197 50011 91456 555 91915;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-02-23T09:56:00,FM-15,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.48,46,59,,,-0.02,0,63,30.47,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET072KCHS 231456Z VRB06KT 8SM CLR 15/08 A3048 RMK AO2 SLP319 T01500083 50007;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-02-23T10:00:00,SY-MT,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.48,47,59,0,,-0.02,0,64,30.47,CLR:00,30.43,7.95,53,VRB,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN076AAXX  23154 72208 35962 09906 10150 20083 30305 40319 50007 91456 555 92315;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-02-27T09:56:00,FM-15,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,61,72,,,0.01,8,69,30.24,,,7,,200,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET084KCHS 271456Z 20012KT 7SM SCT030 BKN070 22/16 A3025 RMK AO2 SLP242 T02220156 58003 $;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-02-27T10:00:00,SY-MT,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.25,60,72,0,,0.01,8,66,30.24,,30.2,6.96,65,200,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN076AAXX  27154 72208 /5561 62012 10222 20156 30228 40242 58003 91456 555 92715;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-03-01T10:00:00,SY-MT,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,30.18,56,69,0,,0.01,8,63,30.17,,30.13,9.94,61,230,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN076AAXX  01154 72208 35966 02314 10206 20133 30204 40218 58004 91456 555 90115;MET073KCHS 011456Z 23014KT 10SM CLR 21/13 A3018 RMK AO2 SLP218 T02060133 58004;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-03-02T10:00:00,FM-15,C,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,51,67,0,,-0.01,0,57,29.97,,,9.94,,300,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET075KCHS 021456Z 30010KT 10SM CLR 19/11 A2997 RMK AO2 SLP148 T01940106 50004 $;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72208013880,2000-03-04T09:56:00,FM-15,4,,SE,0.25,mi,"TEMP, PRECIP, SNOW",,,"MMTS, SRG, SNOWBOARD",,,WFO CHS,,,,,,,,,,,,,,,,,,,,,,,,,,,29.76,57,61,T,,0.03,8,88,29.76,,,5,,150,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET110KCHS 041456Z 15010KT 5SM BR FEW012 BKN017 OVC023 16/14 A2976 RMK AO2 RAE07 SLP078 P0000 60012 T01560144 58011;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
